ED1;ED2;ED3;ED4;ED5;ED6;ED7;ED8;ED9;ED10;ED11;ED12;ED13;ED14;ED15;ED16;ED17;ED18;ED19;ED20;ED21;ED22;ED23;UCH;BL;BRAB;NR;EDNK;SPOS;ADM;KATG;RAZN;SOST;GAZ;OSNOBG;VBEZ;BPROST
736;1;  208;2014;11;272;1;481;1;0;20120704;720;833;469;13;11;18;16,05;15,63;2,6;2,1;1,117;;0;0;720;1;529;63;55;1;1;1;16415;1;;0
736;1;  208;2014;12;272;1;481;1;66;20120704;624;833;430;11;10;19;16,94;16,52;2,5;2;1,117;;0;0;624;1;484;63;55;1;1;1;15050;1;;120
736;1;  208;2015;1;272;1;481;1;0;20120704;744;833;485;12;11;18;16,05;15,65;2,5;2;1,117;;0;0;744;1;547;63;55;1;1;1;16975;1;;0
736;1;  208;2015;2;272;1;481;1;0;20120704;672;833;438;11;10;18;16,05;15,65;2,5;2;1,117;;0;0;672;1;494;63;55;1;1;1;15330;1;;0
736;1;  208;2015;3;272;1;481;1;66;20120704;648;833;423;11;10;18;16,05;15,65;2,5;2;1,117;;0;0;648;1;476;63;55;1;1;1;14805;1;;96
736;1;  208;2015;4;272;1;481;1;0;20120704;720;833;391;10;9;15;13,37;13,03;2,5;2;1,117;;0;0;720;1;441;63;55;1;1;1;13685;1;;0
736;1;  208;2015;5;272;1;481;1;0;20120704;744;833;404;10;9;15;13,37;13,04;2,5;2;1,117;;0;0;744;1;456;63;55;1;1;1;14140;1;;0
736;1;  208;2015;6;272;1;481;1;0;20120704;720;833;417;11;10;16;14,27;13,91;2,5;2;1,117;;0;0;720;1;470;63;55;1;1;1;14595;1;;0
736;1;  208;2015;7;272;1;481;1;0;20120704;744;833;512;13;12;19;16,94;16,52;2,5;2;1,117;;0;0;744;1;577;63;55;1;1;1;17920;1;;0
736;1;  208;2015;8;272;1;481;1;0;20120704;744;833;512;13;12;19;16,94;16,52;2,5;2;1,117;;0;0;744;1;577;63;55;1;1;1;17920;1;;0
736;1;  208;2015;9;272;1;481;1;0;20120704;720;833;495;13;11;19;16,93;16,51;2,5;2;1,117;;0;0;720;1;559;63;55;1;1;1;17325;1;;0
736;1;  208;2015;10;272;1;481;1;0;20120704;744;833;512;13;12;19;16,94;16,52;2,5;2;1,117;;0;0;744;1;577;63;55;1;1;1;17920;1;;0
736;1;  208;2015;11;272;1;481;1;0;20120704;720;833;495;13;11;19;16,93;16,51;2,5;2;1,117;;0;0;720;1;559;63;55;1;1;1;17325;1;;0
736;1;  208;2015;12;272;1;481;1;0;20120704;744;833;404;11;9;15;13,38;13,04;2,5;2;1,117;;0;0;744;1;456;63;55;1;1;1;14140;1;;0
736;1;  208;2016;1;272;1;481;1;0;20120704;744;833;377;10;9;14;12,5;12,17;2,6;2;1,17;;0;0;744;1;425;63;55;1;1;1;13195;1;;0
736;1;  208;2016;2;272;1;481;1;0;20120704;696;833;353;10;8;14;12,5;12,17;2,6;2;1,17;;0;0;696;1;398;63;55;1;1;1;12355;1;;0
736;1;  208;2016;3;272;1;481;1;0;20120704;744;833;370;20;17;14;12,57;11,92;5,2;4;1,17;;0;0;744;1;417;63;55;1;1;1;12950;1;;0
736;1;  208;2016;4;272;1;481;1;0;20120704;720;833;383;21;18;15;13,47;12,77;5,2;4;1,17;;0;0;720;1;432;63;55;1;1;1;13405;1;;0
736;1;  208;2016;5;272;1;481;1;0;20120704;744;833;449;25;21;17;15,28;14,48;5,2;4;1,17;;0;0;744;1;506;63;55;1;1;1;15715;1;;0
736;1;  208;2016;6;272;1;481;1;0;20120704;720;833;383;21;18;15;13,47;12,77;5,2;4;1,17;;0;0;720;1;432;63;55;1;1;1;13405;1;;0
736;1;  208;2016;7;272;1;481;1;0;20120704;744;833;396;22;19;15;13,47;12,77;5,2;4;1,17;;0;0;744;1;446;63;55;1;1;1;13860;1;;0
736;1;  208;2016;8;272;1;481;1;0;20120704;744;833;396;22;19;15;13,47;12,77;5,2;4;1,17;;0;0;744;1;446;63;55;1;1;1;13860;1;;0
736;1;  208;2016;9;272;1;481;1;0;20120704;720;833;383;21;18;15;13,47;12,77;5,2;4;1,17;;0;0;720;1;432;63;55;1;1;1;13405;1;;0
736;1;  208;2016;10;272;1;481;1;0;20120704;744;833;396;22;19;15;13,47;12,77;5,2;4;1,17;;0;0;744;1;446;63;55;1;1;1;13860;1;;0
736;1;  208;2016;11;272;1;481;1;0;20120704;720;833;307;17;14;12;10,78;10,22;5,2;4;1,17;;0;0;720;1;346;63;55;1;1;1;10745;1;;0
736;1;  208;2016;12;272;1;481;1;0;20120704;744;833;317;17;15;12;10,78;10,22;5,2;4;1,17;;0;0;744;1;357;63;55;1;1;1;11095;1;;0
736;1;  208;2017;1;272;1;481;1;66;20120704;600;833;256;14;12;12;10,78;10,22;5,2;4;1,17;;0;0;600;1;288;63;55;1;1;1;8960;1;;144
736;1;  208;2017;2;272;1;481;1;79;20120704;528;833;225;12;11;12;10,78;10,22;5,2;4;1,17;;0;0;528;1;253;63;55;1;1;1;7875;1;;144
736;1;  208;2017;3;272;1;481;1;0;20120704;744;833;317;17;15;12;10,78;10,22;5,2;4;1,17;;0;0;744;1;357;63;55;1;1;1;11095;1;;0
736;1;  208;2017;4;272;1;481;1;0;20120704;720;833;256;14;12;10;8,99;8,52;5,2;4;1,17;;0;0;720;1;288;63;55;1;1;1;8960;1;;0
736;1;  208;2017;5;272;1;481;1;0;20120704;744;833;317;17;15;12;10,78;10,22;5,2;4;1,17;;0;0;744;1;357;63;55;1;1;1;11095;1;;0
736;1;  208;2017;6;272;1;481;1;0;20120704;720;833;307;17;14;12;10,78;10,22;5,2;4;1,17;;0;0;720;1;346;63;55;1;1;1;10745;1;;0
736;1;  208;2017;7;272;1;481;1;0;20120704;744;833;317;17;15;12;10,78;10,22;5,2;4;1,17;;0;0;744;1;357;63;55;1;1;1;11095;1;;0
736;1;  208;2017;8;272;1;481;1;79;20120704;672;833;286;16;13;12;10,78;10,22;5,2;4;1,17;;0;0;672;1;323;63;55;1;1;1;10010;1;;72
736;1;  208;2017;9;272;1;481;1;0;20120704;720;833;307;17;14;12;10,78;10,22;5,2;4;1,17;;0;0;720;1;346;63;55;1;1;1;10745;1;;0
736;1;  208;2017;10;272;1;481;1;0;20120704;744;833;350;10;8;13;11,61;11,3;2,6;2;1,17;;0;0;744;1;395;63;55;1;1;1;12250;1;;0
736;1;  208;2017;11;272;1;481;1;0;20120704;720;833;339;9;8;13;11,6;11,3;2,6;2;1,17;;0;0;720;1;382;63;55;1;1;1;11865;1;;0
736;1;  208;2017;12;272;1;481;1;79;20120704;672;833;316;8;7;13;11,6;11,3;2,6;2;1,17;;0;0;672;1;357;63;55;1;1;1;11060;1;;72
736;1;  208;2018;1;272;1;481;1;22;20120704;720;833;339;9;8;13;11,6;11,3;2,6;2;1,17;;0;0;720;1;382;63;55;1;1;1;11865;1;;24
736;1;  208;2018;2;272;1;481;1;0;20120704;672;833;316;8;7;13;11,6;11,3;2,6;2;1,17;;0;0;672;1;357;63;55;1;1;1;11060;1;;0
736;1;  208;2018;3;272;1;481;1;0;20120704;744;833;350;9;8;13;11,6;11,3;2,6;2;1,17;;0;0;744;1;395;63;55;1;1;1;12250;1;;0
736;1;  208;2018;4;272;1;481;1;0;20120704;720;833;313;8;7;12;10,71;10,43;2,6;2;1,17;;0;0;720;1;353;63;55;1;1;1;10955;1;;0
736;1;  208;2018;5;272;1;481;1;420;20120704;600;833;261;7;6;12;10,71;10,43;2,6;2;1,17;;0;0;600;1;294;63;55;1;1;1;9135;1;;144
736;1;  208;2018;6;272;1;481;1;0;20120704;720;833;313;8;7;12;10,71;10,43;2,6;2;1,17;;0;0;720;1;353;63;55;1;1;1;10955;1;;0
736;1;  208;2018;7;272;1;481;1;0;20120704;744;833;323;9;7;12;10,71;10,43;2,6;2;1,17;;0;0;744;1;365;63;55;1;1;1;11305;1;;0
736;1;  208;2018;8;272;1;481;1;420;20120704;504;833;219;6;5;12;10,71;10,43;2,6;2;1,17;;0;0;504;1;247;63;55;1;1;1;7665;1;;240
736;1;  208;2018;9;272;1;481;1;0;20120704;720;833;313;8;7;12;10,71;10,43;2,6;2;1,17;;0;0;720;1;353;63;55;1;1;1;10955;1;;0
736;1;  208;2018;10;272;1;481;1;0;20120704;744;833;323;9;7;12;10,71;10,43;2,6;2;1,17;;0;0;744;1;365;63;55;1;1;1;11305;1;;0
736;1;  208;2018;11;272;1;481;1;5;20120704;648;833;282;8;6;12;10,71;10,43;2,6;2;1,17;;0;0;648;1;318;63;55;1;1;1;9870;1;;72
736;1;  208;2018;12;272;1;481;1;5;20120704;648;833;282;8;6;12;10,71;10,43;2,6;2;1,17;;0;0;648;1;318;63;55;1;1;1;9870;1;;96
736;1;  208;2019;1;272;1;481;1;420;20120704;600;833;152;4;4;7;6,24;6,08;2,6;2;1,17;;0;0;600;1;172;63;55;1;1;1;5320;1;;144
736;1;  208;2019;2;272;1;481;1;420;20120704;432;833;203;5;5;13;11,6;11,3;2,6;2;1,17;;0;0;432;1;229;63;55;1;1;1;7105;1;;240
736;1;  208;2019;3;272;1;481;1;0;20120704;744;833;348;12;10;13;11,62;11,24;3,3;2,5;1,17;;0;0;744;1;393;63;55;1;1;1;12180;1;;0
736;1;  208;2019;4;272;1;481;1;0;20120704;720;833;339;9;8;13;11,6;11,3;2,6;2;1,17;;0;0;720;1;382;63;55;1;1;1;11865;1;;0
736;1;  208;2019;5;272;1;481;1;0;20120704;744;833;350;9;8;13;11,6;11,3;2,6;2;1,17;;0;0;744;1;395;63;55;1;1;1;12250;1;;0
736;1;  208;2019;6;272;1;481;1;0;20120704;720;833;339;9;8;13;11,6;11,3;2,6;2;1,17;;0;0;720;1;382;63;55;1;1;1;11865;1;;0
736;1;  208;2019;7;272;1;481;1;0;20120704;744;833;350,312;9,43;8,06;13;11,604;11,3;2,6;2;1,17;;0;0;744;1;394,94;63;55;1;1;1;12261;1;;0
736;1;  208;2019;8;272;1;481;1;0;20120704;744;833;350,312;9,43;8,06;13;11,604;11,3;2,6;2;1,17;;0;0;744;1;394,94;63;55;1;1;1;12261;1;;0
736;1;  208;2019;9;272;1;481;1;0;20120704;720;833;286,856;7,722;6,6;11;9,819;9,562;2,6;2;1,17;;0;0;720;1;323,4;63;55;1;1;1;10040;1;;0
736;1;  208;2019;10;272;1;481;1;0;20120704;288;833;135,605;3,65;3,12;13;11,604;11,3;2,6;2;1,17;;0;0;288;1;152,88;63;55;1;1;1;4746;1;;0
736;1;  208;2019;10;272;1;481;1;0;20120704;456;833;214,707;5,78;4,94;13;11,604;11,3;2,6;2;1,17;;0;0;456;2;242,06;63;55;1;5;1;7515;1;;0
736;1;  208;2019;11;272;1;481;1;0;20120704;720;833;339,011;9,126;7,8;13;11,604;11,3;2,6;2;1,17;;0;0;720;1;382,2;63;55;1;1;1;11865;1;;0
736;1;  208;2019;12;272;1;481;1;0;20120704;744;833;296,418;7,979;6,82;11;9,819;9,562;2,6;2;1,17;;0;0;744;1;334,18;63;55;1;1;1;10375;1;;0
736;1;  208;2020;1;272;1;481;1;0;20120704;744;833;323,365;8,705;7,44;12;10,712;10,431;2,6;2;1,17;;0;0;744;1;364,56;63;55;1;1;1;11318;1;;0
736;1;  208;2020;2;272;1;481;1;0;20120704;696;833;302,502;8,143;6,96;12;10,712;10,431;2,6;2;1,17;;0;0;696;1;341,04;63;55;1;1;1;10588;1;;0
736;1;  208;2020;3;272;1;481;1;0;20120704;744;833;404,206;10,881;9,3;15;13,39;13,039;2,6;2;1,17;;0;0;744;1;455,7;63;55;1;1;1;14147;1;;0
736;1;  208;2020;4;272;1;481;1;0;20120704;720;833;391,167;10,53;9;15;13,39;13,039;2,6;2;1,17;;0;0;720;1;441;63;55;1;1;1;13691;1;;0
736;1;  208;2020;5;272;1;481;1;0;20120704;744;833;404,206;10,881;9,3;15;13,39;13,039;2,6;2;1,17;;0;0;744;1;455,7;63;55;1;1;1;14147;1;;0
736;1;  208;2020;6;272;1;481;1;0;20120704;720;833;391,167;10,53;9;15;13,39;13,039;2,6;2;1,17;;0;0;720;1;441;63;55;1;1;1;13691;1;;0
736;1;  208;2020;7;272;1;481;1;0;20120704;744;833;404,206;10,881;9,3;15;13,39;13,039;2,6;2;1,17;;0;0;744;1;455,7;63;55;1;1;1;14147;1;;0
736;1;  208;2020;8;272;1;481;1;0;20120704;744;833;404,206;10,881;9,3;15;13,39;13,039;2,6;2;1,17;;0;0;744;1;455,7;63;55;1;1;1;14147;1;;0
736;1;  208;2020;9;272;1;481;1;0;20120704;720;833;391,167;10,53;9;15;13,39;13,039;2,6;2;1,17;;0;0;720;1;441;63;55;1;1;1;13691;1;;0
736;1;  208;2020;10;272;1;481;1;0;20120704;744;833;404,206;10,881;9,3;15;13,39;13,039;2,6;2;1,17;;0;0;744;1;455,7;63;55;1;1;1;14147;1;;0
736;1;  208;2020;11;272;1;481;1;0;20120704;720;833;391,167;10,53;9;15;13,39;13,039;2,6;2;1,17;;0;0;720;1;441;63;55;1;1;1;13691;1;;0
736;1;  208;2020;12;272;1;481;1;0;20120704;744;833;404,206;10,881;9,3;15;13,39;13,039;2,6;2;1,17;;0;0;744;1;455,7;63;55;1;1;1;14147;1;;0
736;1;  208;2021;1;272;1;481;1;0;20120704;744;833;404,206;10,881;9,3;15;13,39;13,039;2,6;2;1,17;;0;0;744;1;455,7;63;55;1;1;1;14147;1;;0
736;1;  208;2021;2;272;1;481;1;0;20120704;672;833;365,089;9,828;8,4;15;13,39;13,039;2,6;2;1,17;;0;0;672;1;411,6;63;55;1;1;1;12778;1;;0
736;1;  208;2021;3;272;1;481;1;0;20120704;744;833;404,206;10,881;9,3;15;13,39;13,039;2,6;2;1,17;;0;0;744;1;455,7;63;55;1;1;1;14147;1;;0
736;1;  208;2021;4;272;1;481;1;0;20120704;720;833;391,167;10,53;9;15;13,39;13,039;2,6;2;1,17;;0;0;720;1;441;63;55;1;1;1;13691;1;;0
736;1;  208;2021;5;272;1;481;1;270;20120704;600;833;21,732;0,585;0,5;1;0,892;0,869;2,6;2;1,17;;0;0;600;1;24,5;63;55;1;1;1;761;1;;144
736;1;  208;2021;6;272;1;481;1;270;20120704;552;833;98,945;4,037;3,45;5;4,477;4,302;3,9;3;1,17;;0;0;552;1;111,55;63;55;1;1;1;3463;1;;168
736;1;  208;2021;7;272;1;481;1;0;20120704;744;833;186,705;7,617;6,51;7;6,269;6,023;3,9;3;1,17;;0;0;744;1;210,49;63;55;1;1;1;6535;1;;0
736;1;  208;2021;8;272;1;481;1;0;20120704;744;833;186,705;7,617;6,51;7;6,269;6,023;3,9;3;1,17;;0;0;744;1;210,49;63;55;1;1;1;6535;1;;0
736;1;  208;2021;9;272;1;481;1;0;20120704;720;833;180,682;7,371;6,3;7;6,269;6,023;3,9;3;1,17;;0;0;720;1;203,7;63;55;1;1;1;6324;1;;0
736;1;  208;2021;10;272;1;481;1;0;20120704;744;833;186,705;7,617;6,51;7;6,269;6,023;3,9;3;1,17;;0;0;744;1;210,49;63;55;1;1;1;6535;1;;0
736;1;  208;2021;11;272;1;481;1;0;20120704;720;833;180,682;7,371;6,3;7;6,269;6,023;3,9;3;1,17;;0;0;720;1;203,7;63;55;1;1;1;6324;1;;0
736;1;  208;2021;12;272;1;481;1;0;20120704;744;833;186,705;7,617;6,51;7;6,269;6,023;3,9;3;1,17;;0;0;744;1;210,49;63;55;1;1;1;6460;1;;0
736;1;  208;2022;1;272;1;481;1;0;20120704;744;833;160,033;6,529;5,58;6;5,373;5,162;3,9;3;1,17;;0;0;744;1;180,42;63;55;1;1;1;5537;1;;0
736;1;  208;2022;2;272;1;481;1;0;20120704;672;833;144,546;5,897;5,04;6;5,373;5,162;3,9;3;1,17;;0;0;672;1;162,96;63;55;1;1;1;5001;1;;0
736;1;  208;2022;3;272;1;481;1;0;20120704;744;833;160,033;6,529;5,58;6;5,373;5,162;3,9;3;1,17;;0;0;744;1;180,42;63;55;1;1;1;5537;1;;0
736;1;  208;2022;4;272;1;481;1;0;20120704;720;833;154,87;6,318;5,4;6;5,373;5,162;3,9;3;1,17;;0;0;720;1;174,6;63;55;1;1;1;5359;1;;0
736;1;  208;2022;5;272;1;481;1;0;20120704;744;833;160,033;6,529;5,58;6;5,373;5,162;3,9;3;1,17;;0;0;744;1;180,42;63;55;1;1;1;5537;1;;0
736;1;  208;2022;6;272;1;481;1;0;20120704;720;833;154,87;6,318;5,4;6;5,373;5,162;3,9;3;1,17;;0;0;720;1;174,6;63;55;1;1;1;5359;1;;0
736;1;  208;2022;7;272;1;481;1;0;20120704;744;833;160,033;6,529;5,58;6;5,373;5,162;3,9;3;1,17;;0;0;744;1;180,42;63;55;1;1;1;5537;1;;0
736;1;  209;2014;12;9;0;543;2;111;20160105;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;55;1;14;12;0;1;;24
736;1;  209;2015;1;9;0;543;2;111;20160105;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;55;1;13;11;0;1;;744
736;1;  209;2015;2;9;0;543;2;111;20160105;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;55;1;13;11;0;1;;672
736;1;  209;2015;3;9;0;543;2;111;20160105;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;55;1;13;11;0;1;;744
736;1;  209;2015;4;9;0;543;2;111;20160105;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;55;1;13;11;0;1;;720
736;1;  209;2015;5;9;0;543;2;111;20160105;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;55;1;13;11;0;1;;744
736;1;  209;2015;6;9;0;543;2;111;20160105;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;55;1;13;11;0;1;;720
736;1;  209;2015;7;9;0;543;2;111;20160105;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;55;1;13;11;0;1;;744
736;1;  209;2015;8;9;0;543;2;111;20160105;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;55;1;13;11;0;1;;744
736;1;  209;2015;9;9;0;543;2;111;20160105;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;55;1;13;11;0;1;;720
736;1;  209;2015;10;9;0;543;2;111;20160105;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;55;1;13;11;0;1;;744
736;1;  209;2015;11;9;0;543;2;111;20160105;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;55;1;13;11;0;1;;720
736;1;  209;2015;12;9;0;543;2;111;20160105;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;55;1;13;11;0;1;;744
736;1;  209;2016;1;9;0;543;2;138;20160105;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;55;1;13;11;0;1;;96
736;1;  209;2016;1;9;0;543;1;0;20160105;648;881;215;10;8;10;8,32;7,96;4,3;3;1,19;;0;0;648;2;262;63;55;1;3;22;7676;1;;0
736;1;  209;2016;2;9;0;543;1;0;20160105;696;881;231;10;9;10;8,32;7,96;4,3;3;1,19;;0;0;696;1;281;63;55;1;1;22;8247;1;;0
736;1;  209;2016;3;9;0;543;1;0;20160105;744;881;242;18;16;10;8,39;7,8;7,1;5;1,19;;0;0;744;1;295;63;55;1;1;22;8639;1;;0
736;1;  209;2016;4;9;0;543;1;0;20160105;720;881;234;18;15;10;8,39;7,8;7,1;5;1,19;;0;0;720;1;285;63;55;1;1;22;8354;1;;0
736;1;  209;2016;5;9;0;543;1;0;20160105;744;881;242;18;16;10;8,39;7,8;7,1;5;1,19;;0;0;744;1;295;63;55;1;1;22;8639;1;;0
736;1;  209;2016;6;9;0;543;1;0;20160105;720;881;234;18;15;10;8,4;7,8;7,1;5;1,19;;0;0;720;1;285;63;55;1;1;22;8354;1;;0
736;1;  209;2016;7;9;0;543;1;0;20160105;744;881;242;18;16;10;8,39;7,8;7,1;5;1,19;;0;0;744;1;295;63;55;1;1;22;8639;1;;0
736;1;  209;2016;8;9;0;543;1;270;20160105;528;881;172;13;11;10;8,39;7,8;7,1;5;1,19;;0;0;528;1;209;63;55;1;1;22;6140;1;;216
736;1;  209;2016;9;9;0;543;1;270;20160105;0;881;0;0;0;0;0;0;0;5;1,19;;0;0;0;1;0;63;55;1;1;22;0;1;;48
736;1;  209;2016;9;9;0;543;1;270;20160105;288;999;80;6;5;8,5;7,14;6,63;7,1;5;1,19;;0;0;288;2;97;20;55;1;2;22;2856;1;;168
736;1;  209;2016;9;9;0;543;1;270;20160105;120;999;59;5;4;15,2;12,76;11,86;7,1;5;1,19;;0;0;120;3;72;20;55;1;5;22;2106;1;;96
736;1;  209;2016;10;9;0;543;1;270;20160105;96;999;2;56;47;12,25;14,4;0,4;97,2;96;1,19;;0;0;96;1;2;20;55;1;1;22;71;1;;648
736;1;  209;2016;11;9;0;543;1;420;20160105;240;999;6;79;67;7,4;8,54;0,61;92,9;90;1,19;;0;0;240;1;7;20;55;1;1;22;214;1;;480
736;1;  209;2016;12;9;0;543;2;420;20160105;0;999;0;0;0;0;0;0;0;90;1,19;;0;0;0;1;0;20;55;1;14;22;0;1;;744
736;1;  209;2017;1;9;0;543;2;420;20160105;0;999;0;0;0;0;0;0;0;99;1,19;;0;0;0;1;0;20;55;1;13;4;0;1;20170125;576
736;1;  209;2017;1;9;0;543;1;420;20160105;96;999;1;40;33;8,4;9,97;0,07;99,3;99;1,19;;0;0;96;2;1;20;55;1;3;31;36;1;20170125;72
736;1;  209;2017;2;9;0;543;2;254;20160105;0;999;0;0;0;0;0;0;0;99;1,19;;0;0;0;1;0;20;55;1;14;31;0;1;20170125;672
736;1;  209;2017;3;9;0;543;2;254;20160105;0;999;0;0;0;0;0;0;0;20;1,19;;0;0;0;1;0;20;55;1;14;31;0;1;20170125;48
736;1;  209;2017;3;9;0;543;1;420;20160105;408;999;97;35;29;8,65;7,74;5,68;26,6;20;1,19;;0;0;408;2;118;20;55;1;7;31;3463;1;20170125;288
736;1;  209;2017;4;9;0;543;2;420;20160105;0;999;0;0;0;0;0;0;0;20;1,19;;0;0;0;1;0;20;55;1;14;31;0;1;20170125;720
736;1;  209;2017;5;9;0;543;2;420;20160105;0;999;0;0;0;0;0;0;0;5;1,19;;0;0;0;1;0;20;55;1;14;31;0;1;20170125;649
736;1;  209;2017;5;9;0;543;1;0;20160105;95;881;25;2;2;8;6,72;6,24;7,1;5;1,19;;0;0;95;2;30;63;55;1;7;31;893;1;20170125;0
736;1;  209;2017;6;9;0;543;1;0;20160105;720;881;140;11;9;6;5,04;4,68;7,1;5;1,19;;0;0;720;1;171;63;55;1;1;31;4998;1;20170125;0
736;1;  209;2017;7;9;0;543;1;0;20160105;744;881;193;15;12;8;6,72;6,24;7,1;5;1,19;;0;0;744;1;236;63;55;1;1;31;6890;1;20170125;0
736;1;  209;2017;8;9;0;543;1;0;20160105;744;881;193;15;12;8;6,72;6,24;7,1;5;1,19;;0;0;744;1;236;63;55;1;1;31;6890;1;20170125;0
736;1;  209;2017;9;9;0;543;1;0;20160105;720;881;187;14;12;8;6,71;6,24;7,1;5;1,19;;0;0;720;1;228;63;55;1;1;31;6676;1;20170125;0
736;1;  209;2017;10;9;0;543;1;0;20160105;744;881;197;9;7;8;6,66;6,37;4,3;3;1,19;;0;0;744;1;241;63;55;1;1;31;7033;1;20170125;0
736;1;  209;2017;11;9;0;543;1;443;20160105;264;881;70;3;3;8;6,66;6,37;4,3;3;1,19;;0;0;264;1;85;63;55;1;1;31;2499;1;20170125;456
736;1;  209;2017;12;9;0;543;1;443;20160105;720;881;119;5;5;5;4,16;3,98;4,3;3;1,19;;0;0;720;1;146;63;55;1;1;31;4248;1;20170125;24
736;1;  209;2018;1;9;0;543;1;0;20160105;744;881;123;6;5;5;4,16;3,98;4,3;3;1,19;;0;0;744;1;150;63;55;1;1;1;4391;1;;0
736;1;  209;2018;2;9;0;543;1;0;20160105;672;881;111;5;4;5;4,16;3,98;4,3;3;1,19;;0;0;672;1;136;63;55;1;1;1;3963;1;;0
736;1;  209;2018;3;9;0;543;1;0;20160105;744;881;123;6;5;5;4,16;3,98;4,3;3;1,19;;0;0;744;1;150;63;55;1;1;1;4391;1;;0
736;1;  209;2018;4;9;0;543;1;231;20160105;264;881;44;2;2;5;4,16;3,98;4,3;3;1,19;;0;0;264;1;53;63;55;1;1;1;1571;1;;456
736;1;  209;2018;5;9;0;543;1;231;20160105;600;881;100;5;4;5;4,16;3,98;4,3;3;1,19;;0;0;600;1;121;63;55;1;1;1;3570;1;;144
736;1;  209;2018;6;9;0;543;1;0;20160105;720;881;119;5;5;5;4,16;3,98;4,3;3;1,19;;0;0;720;1;146;63;55;1;1;1;4248;1;;0
736;1;  209;2018;7;9;0;543;1;420;20160105;648;881;107;5;4;5;4,16;3,98;4,3;3;1,19;;0;0;648;1;131;63;55;1;1;1;3820;1;;96
736;1;  209;2018;8;9;0;543;2;420;20160105;0;881;0;0;0;0;0;0;0;3;1,19;;0;0;0;1;0;63;55;1;14;1;0;1;;744
736;1;  209;2018;9;9;0;543;1;0;20160105;720;881;119;5;5;5;4,16;3,98;4,3;3;1,19;;0;0;720;1;146;63;55;1;7;1;4248;1;;0
736;1;  209;2018;10;9;0;543;1;419;20160105;600;881;100;5;4;5;4,16;3,98;4,3;3;1,19;;0;0;600;1;121;63;55;1;1;1;3570;1;;144
736;1;  209;2018;11;9;0;543;1;0;20160105;720;881;119;5;5;5;4,16;3,98;4,3;3;1,19;;0;0;720;1;146;63;55;1;1;1;4248;1;;0
736;1;  209;2018;12;9;0;543;1;0;20160105;744;881;123;6;5;5;4,16;3,98;4,3;3;1,19;;0;0;744;1;150;63;55;1;1;1;4391;1;;0
736;1;  209;2019;1;9;0;543;1;0;20160105;744;881;148;7;6;6;4,99;4,78;4,3;3;1,19;;0;0;744;1;180;63;55;1;1;1;5284;1;;0
736;1;  209;2019;2;9;0;543;1;0;20160105;672;881;135;4;3;6;4,97;4,83;2,9;2;1,19;;0;0;672;1;165;63;55;1;1;1;4820;1;;0
736;1;  209;2019;3;9;0;543;1;2;20160105;696;881;140;4;3;6;4,97;4,83;2,9;2;1,19;;0;0;696;1;171;63;55;1;1;1;4998;1;;48
736;1;  209;2019;4;9;0;543;1;66;20160105;312;881;56;3;3;5,5;4,6;4,34;5,7;4;1,19;;0;0;312;1;69;63;55;1;1;1;1999;1;;408
736;1;  209;2019;5;9;0;543;1;0;20160105;744;881;122;7;6;5;4,18;3,94;5,7;4;1,19;;0;0;744;1;149;63;55;1;1;1;4355;1;;0
736;1;  209;2019;6;9;0;543;1;0;20160105;720;881;118;7;6;5;4,18;3,94;5,7;4;1,19;;0;0;720;1;144;63;55;1;1;1;4213;1;;0
736;1;  209;2019;7;9;0;543;1;0;20160105;744;881;122,165;7,378;6,2;5;4,179;3,941;5,7;4;1,19;;0;0;744;1;148,8;63;55;1;1;1;4361;1;;0
736;1;  209;2019;8;9;0;543;1;0;20160105;744;881;122,165;7,378;6,2;5;4,179;3,941;5,7;4;1,19;;0;0;744;1;148,8;63;55;1;1;1;4361;1;;0
736;1;  209;2019;9;9;0;543;1;0;20160105;720;881;118,224;7,14;6;5;4,179;3,941;5,7;4;1,19;;0;0;720;1;144;63;55;1;1;1;4221;1;;0
736;1;  209;2019;10;9;0;543;1;0;20160105;744;881;122,165;7,378;6,2;5;4,179;3,941;5,7;4;1,19;;0;0;744;1;148,8;63;55;1;1;1;4361;1;;0
736;1;  209;2019;11;9;0;543;1;0;20160105;720;881;118,224;7,14;6;5;4,179;3,941;5,7;4;1,19;;0;0;720;1;144;63;55;1;1;1;4221;1;;0
